quad,row,xsample,side,ysample,species,tag,gbh03,gbh08,gbh14,stem,x,y,year_08,not new 2008,not new 2014,notes03,notes07,notes08,notes14,code08,code14
A,1,85.7,R,3,Black Cherry,4456,16.4,18.2,17.3,1,85.7,102,2008,,,,,,,,
A,1,86.2,R,2.8,Serviceberry,222,0,10.6,10,1,86.2,102.2,2008,,,,,,,,
A,1,86.9,R,1.7,Black Cherry,4457,34.6,42.6,44.5,1,86.9,103.3,2008,,,,,,,,
A,1,88,R,2.5,Serviceberry,4458,17.3,22,23,1,88,102.5,2008,,,,,,,,
A,1,88.2,R,2,Serviceberry,12016,0,0,3.8,1,88.2,103,,,,,,,,,
A,1,88.5,R,4.3,Black Cherry,4459,12.8,16.8,18,1,88.5,100.7,2008,,,,,,,,
A,1,90,R,0.7,Red Maple,12017,0,0,6.9,1,90,104.3,,,,,,,,,
A,1,90.3,R,2.5,Black Cherry,4461,26.3,31.3,37.2,1,90.3,102.5,2008,,,,,,,,
A,1,90.4,R,4.3,Serviceberry,4460,13.5,17.2,19,1,90.4,100.7,2008,,,,,,,,
A,1,91.2,R,1,Serviceberry,12018,0,0,11,1,91.2,104,,,,,,,,,
A,1,94,R,2.5,Black Cherry,4462,16,24.8,23.8,1,94,102.5,2008,,,,,,,,
A,1,95.2,R,3.5,Choke Cherry,4451,11,11,0,1,95.2,101.5,2008,,,,,,,,N
A,1,95.6,R,3.6,Choke Cherry,4463,16,19.5,0,1,95.6,101.4,2008,,,,,,,,N
A,1,96.8,R,0.8,Choke Cherry,4465,13.1,13.8,0,1,96.8,104.2,2008,,,,,,,,DL
A,1,97.8,R,3.4,Flowering Dogwood,4464,12.6,14.9,14.4,1,97.8,101.6,2008,,,,,,,,
A,1,98.3,R,1,Red Maple,4466,16.7,22.3,26.9,1,98.3,104,2008,,,,,,,,
A,1,99.1,R,3.8,Black Cherry,4467,10.3,13.4,13.1,1,99.1,101.2,2008,,,,,,,,
A,1,99.5,R,0.1,Black Cherry,12019,0,0,11.3,1,99.5,104.9,,,,,,,,,
A,2,0.1,L,4.8,Black Cherry,199,17.5,0,0,1,0.1,119.8,2008,,,,,,,,
A,2,0.8,L,3,Black Cherry,198,10.2,0,0,1,0.8,118,2008,,,,,,,,
A,2,0.9,L,1.5,Black Cherry,197,13.8,0,0,1,0.9,116.5,2008,,,,,,,,
A,2,1.2,L,3.1,Black Cherry,1087,0,10.9,11.2,1,1.2,118.1,2008,,,,,,,,
A,2,1.6,L,0.5,Black/Red Oak hybrid,8972,125.5,130.3,129.8,1,1.6,115.5,2008,,,,,,,,
A,2,1.7,L,0.7,Black Cherry,197,0,0,16.2,1,1.7,115.7,,,,,,,,,
A,2,3,L,2.5,Pignut Hickory,195,39.3,42.4,43.2,1,3,117.5,2008,,,,,,,,
A,2,3.3,L,4.7,Black Cherry,194,29,30.7,33.7,1,3.3,119.7,2008,,,,,,,,
A,2,3.8,L,1.8,Black Cherry,193,18.9,20.9,21.2,1,3.8,116.8,2008,,,,,,,,
A,2,5.2,L,2.6,Black Cherry,192,22.5,26.5,29.5,1,5.2,117.6,2008,,,,,,,,
A,2,6.9,L,3.3,Black Cherry,191,31,32.4,0,1,6.9,118.3,2008,,,,,,,,
A,2,8.2,L,2,Black Cherry,190,17,17.9,19.3,1,8.2,117,2008,,,,,,,,
A,2,10.2,L,2.5,Black Cherry,189,22.6,26.3,30.1,1,10.2,117.5,2008,,,,,,,,
A,2,10.3,L,2.4,Red Maple,4967,0,10,11.7,1,10.3,117.4,2008,,,,,,,,
A,2,11,L,4,Black Cherry,188,21.3,25.8,27,1,11,119,2008,,,,,,,,
A,2,11.6,L,3.3,Red Maple,11456,0,0,9.3,1,11.6,118.3,,,,,,,,,
A,2,12.5,L,2.7,Red Maple,187,25.9,34.2,43.2,1,12.5,117.7,2008,,,,,,,,
A,2,15.5,L,4.7,Black Cherry,186,13,15.3,15,1,15.5,119.7,2008,,,,,,,,
A,2,31,L,3.2,Autumn Olive,11455,0,0,3.1,1,31,118.2,,,,,,,,,
A,2,31.4,L,1.5,Black Cherry,11454,0,0,4.7,1,31.4,116.5,,,,,,,,,
A,2,31.9,L,0.6,Black Cherry,185,11.9,15.7,16.3,1,31.9,115.6,2008,,,,,,,,
A,2,32,L,3.8,Pignut Hickory,3358,93.7,100.5,107.5,1,32,118.8,2008,,,,,,,,
A,2,33.4,L,4.2,Black Cherry,11453,0,0,8.8,1,33.4,119.2,,,,,,,,,
A,2,34.6,L,2.4,Serviceberry,3360,0,11.6,0,1,34.6,117.4,2008,,,,,,,,S
A,2,34.8,L,2.5,Pignut Hickory,4712,25,30,31.8,1,34.8,117.5,2008,,,,,,,,
A,2,37.1,L,4.8,Red Maple,182,18,25.4,32.2,1,37.1,119.8,2008,,,,,,,,
A,2,38.2,L,2,Red Maple,181,14.5,19.2,0,1,38.2,117,2008,,,,,,,,N
A,2,39.8,L,2,Serviceberry,180,18.1,20.8,23.1,1,39.8,117,2008,,,,,,,,
A,2,40.7,L,2.2,Pignut Hickory,8978,115,118.4,128.9,1,40.7,117.2,2008,,,,,,,,
A,2,41,L,4,Black Cherry,179,15,19.5,21.1,1,41,119,2008,,,,,,,,
A,2,42.6,L,0.5,Serviceberry,177,17.2,20.4,23.8,1,42.6,115.5,2008,,,,,,,,
A,2,43.7,L,4.2,Serviceberry,176,22.8,27.1,30.9,1,43.7,119.2,2008,,,,,,,,
A,2,44.2,L,3.2,Serviceberry,11452,0,0,10.4,1,44.2,118.2,,,,,,,,,
A,2,45.4,L,0.5,Serviceberry,175,11.5,12.6,0,1,45.4,115.5,2008,,,,,,,,
A,2,46.6,L,2,Black Cherry,174,14.1,15.8,17.1,1,46.6,117,2008,,,,,,,,
A,2,46.7,L,2.8,Serviceberry,11451,0,0,7.2,1,46.7,117.8,,,,,,,,,
A,2,46.9,L,3.5,Black Cherry,173,12.9,13.8,15.5,1,46.9,118.5,2008,,,,,,,,
A,2,48.6,L,1.9,Red Maple,11450,0,0,6.9,1,48.6,116.9,,,,,,,,,
A,2,54.8,L,0.9,Serviceberry,1519,0,10.7,12.3,1,54.8,115.9,2008,,,,,,,,
A,2,55.1,L,2.1,Black Oak,172,159,0,0,1,55.1,117.1,2008,,,,,dead fallen,,,
A,2,57.4,L,2.3,Red Maple,1508,0,10.6,14.1,1,57.4,117.3,2008,,,,,,,,
A,2,57.6,L,4.6,Red Maple,171,21.3,25.8,33.8,1,57.6,119.6,2008,,,,,,,,
A,2,58.5,L,3.5,Red Maple,11448,0,0,8.8,1,58.5,118.5,,,,,,,,,
A,2,58.7,L,2,Red Maple,169,11.6,14,17.7,1,58.7,117,2008,,,,,,,,
A,2,58.8,L,1.4,Red Maple,11449,0,0,10.7,1,58.8,116.4,,,,,,,,,
A,2,59,L,3,Black Cherry,170,94.7,100.8,107.5,1,59,118,2008,,,,,ss 31,,,
A,2,59,L,3,Black Cherry,170,0,0,35,2,59,118,,,,,,,,,
A,2,59.1,L,3.1,Red Maple,11447,0,0,3.8,1,59.1,118.1,,,,,,,,,
A,2,59.4,L,2.7,Red Maple,1092,0,10.7,12.3,1,59.4,117.7,2008,,,,,,,,
A,2,60,L,2.2,Red Maple,11446,0,0,4.4,1,60,117.2,,,,,,,,,
A,2,61.5,L,4,Red Maple,11445,0,0,8.2,1,61.5,119,,,,,,,,,
A,2,62,L,1.2,Serviceberry,168,10.2,0,0,1,62,116.2,2008,,,,,dead fallen,,,
A,2,62.2,L,1.7,Red Maple,167,10.2,11.8,12.5,1,62.2,116.7,2008,,,,,,,,
A,2,63.2,L,4.7,Black Oak,166,164.4,167.7,168.6,1,63.2,119.7,2008,,,,,,,,
A,2,63.6,L,2.1,Red Maple,165,12.6,13.8,15.2,1,63.6,117.1,2008,,,,,,,,
A,2,64.1,L,3.1,Red Maple,11444,0,0,8.5,1,64.1,118.1,,,,,,,,,
A,2,64.2,L,3.2,Serviceberry,164,13.7,14.9,0,1,64.2,118.2,2008,,,,,,,,
A,2,64.9,L,1,Red Maple,163,21.4,26.7,35.2,1,64.9,116,2008,,,,,,,,
A,2,66.2,L,3,Black Cherry,162,65.7,67,68.6,1,66.2,118,2008,,,,,,,,
A,2,66.4,L,3.9,Red Maple,161,17.4,20.2,23.7,1,66.4,118.9,2008,,,,,,,,
A,2,67.7,L,0.1,Witch Hazel,160,15.3,15.6,16.1,1,67.7,115.1,2008,,,,,,,,
A,2,67.7,L,0.1,Witch Hazel,160,0,0,3.1,2,67.7,115.1,,,,,,,,,
A,2,70,L,1.2,Red Maple,11443,0,0,6,1,70,116.2,,,,,,,,,
A,2,72.3,L,0.2,Red Maple,159,24.5,30.8,41.9,1,72.3,115.2,2008,,,,,,,,
A,2,73.8,L,0.4,Red Maple,158,20.8,23.2,28.1,1,73.8,115.4,2008,,,,,,,,
A,2,74,L,1.2,Red Maple,11442,0,0,5,1,74,116.2,,,,,,,,,
A,2,76.6,L,3,Black Cherry,157,21,23.1,23.6,1,76.6,118,2008,,,,,,,,
A,2,78,L,1.3,Black Cherry,156,36.4,38.7,0,1,78,116.3,2008,,,,,,,,N
A,2,79.4,L,1.6,Black Cherry,4623,13.8,14,0,1,79.4,116.6,2008,,,,,,,,DL
A,2,81.5,L,0.9,Pignut Hickory,8971,83.5,84.2,84,1,81.5,115.9,2008,,,,,,,,
A,2,83.4,L,1.7,Red Maple,154,17.6,21.4,30.1,1,83.4,116.7,2008,,,,,,,,
A,2,84.9,L,3.9,Black Oak,153,93.6,94.7,0,1,84.9,118.9,2008,,,,,,,,S
A,2,86,L,4.7,Black Cherry,152,37.4,39.9,45.6,1,86,119.7,2008,,,,,,,,
A,2,87.9,L,0.8,Black Cherry,151,25.4,28.7,29.6,1,87.9,115.8,2008,,,,,,,,
A,2,88.3,L,2.2,Black Cherry,150,21.3,23.3,24.9,1,88.3,117.2,2008,,,,,,,,
A,2,91.7,L,1.2,Red Maple,149,25.6,28.4,31.3,1,91.7,116.2,2008,,,,,,,,
A,2,92.6,L,4.7,Black Cherry,148,34.7,38.6,42,1,92.6,119.7,2008,,,,,,,,
A,2,93.4,L,3,Red Maple,147,24.6,31.1,41,1,93.4,118,2008,,,,,,,,
A,2,93.7,L,0.6,Red Maple,146,22.7,25.5,30.1,1,93.7,115.6,2008,,,,,,,,
A,2,94.5,L,4.6,Red Maple,145,9.8,12.9,19.4,1,94.5,119.6,2008,,,,,,,,
A,2,95.5,L,3.3,Red Maple,11441,0,0,9.7,1,95.5,118.3,,,,,,,,,
A,2,96.3,L,3.7,Black Cherry,144,12.2,13.4,0,1,96.3,118.7,2008,,,,,,,,S
A,2,97.7,L,2,Flowering Dogwood,143,17.3,17.4,17.7,1,97.7,117,2008,,,,,,,,
A,2,1.5,R,1.1,Black Cherry,47,21.3,27.1,30.4,1,1.5,113.9,2008,,,,,,,,
A,2,2.6,R,1,Pignut Hickory,48,122.8,132.5,133.5,1,2.6,114,2008,,,,,,,,
A,2,3.7,R,0.3,Black Cherry,49,11.9,15,0,1,3.7,114.7,2008,,,,,,,,S
A,2,4.3,R,3.3,Autumn Olive,11415,0,0,6,1,4.3,111.7,,,,,,,,,
A,2,5.9,R,0.3,Black Cherry,50,32.9,40.4,43.9,1,5.9,114.7,2008,,,,,,,,
A,2,8.2,R,0.7,Flowering Dogwood,11416,0,0,11,1,8.2,114.3,,,,,,,,,
A,2,11.4,R,4,White Oak,51,128.4,130.8,133.2,1,11.4,111,2008,,,,,,,,
A,2,15.3,R,5,Red Maple,52,15.6,19.1,20.3,1,15.3,110,2008,,,,,,,,
A,2,15.5,R,5,Serviceberry,11417,0,0,9.1,1,15.5,110,,,,,,,,,
A,2,15.5,R,4.5,Serviceberry,53,11,12.1,12.4,1,15.5,110.5,2008,,,,,,,,
A,2,16.8,R,4.9,Red Maple,54,13.1,14,13.6,1,16.8,110.1,2008,,,,,,,,
A,2,16.9,R,4.9,Red Maple,55,22.8,28.8,32.4,1,16.9,110.1,2008,,,,,,,,
A,2,17,R,3.9,Red Maple,56,10.8,12.2,12.4,1,17,111.1,2008,,,,,,,,
A,2,18.1,R,2.9,Red Maple,57,15.3,19.9,23.1,1,18.1,112.1,2008,,,,,,,,
A,2,18.4,R,3.5,Red Maple,58,12.8,14,14.4,1,18.4,111.5,2008,,,,,,,,
A,2,19.6,R,1.4,Red Maple,61,36.9,46.8,53.2,1,19.6,113.6,2008,,,,,,,,
A,2,20,R,0.9,Red Maple,62,29.5,36.5,44.5,1,20,114.1,2008,,,,,,,,
A,2,20.2,R,2.5,Sugar Maple,60,26.9,33.2,40,1,20.2,112.5,2008,,,,,,,,
A,2,21.3,R,3.7,Red Maple,63,23,30.2,34.4,1,21.3,111.3,2008,,,,,,,,
A,2,22.8,R,2.9,Red Maple,64,14.2,17.4,0,1,22.8,112.1,2008,,,,,,,,DL
A,2,22.9,R,2.6,Red Maple,11418,0,0,10.4,1,22.9,112.4,,,,,,,,,
A,2,23.6,R,0.6,Black Cherry,66,12.2,16.9,17.7,1,23.6,114.4,2008,,,,,,,,
A,2,23.7,R,3.8,Red Maple,65,20.3,26,32.4,1,23.7,111.2,2008,,,,,,,,
A,2,24.5,R,3.4,Red Maple,67,13.4,15.9,17.8,1,24.5,111.6,2008,,,,,,,,
A,2,25.9,R,4.3,Red Maple,68,22.3,29.9,36.2,1,25.9,110.7,2008,,,,,,,,
A,2,26.9,R,0.1,Pignut Hickory,69,34.5,40.4,44.9,1,26.9,114.9,2008,,,,,,,,
A,2,28.8,R,5,Red Maple,11419,0,0,8.2,1,28.8,110,,,,,,,,,
A,2,30,R,3.2,Serviceberry,71,14.7,16.5,18.2,1,30,111.8,2008,,,,,,,,
A,2,30.1,R,0.3,Pignut Hickory,72,29.6,35.8,43.1,1,30.1,114.7,2008,,,,,,,,
A,2,30.3,R,4.1,Red Maple,70,18.5,26,32.5,1,30.3,110.9,2008,,,,,,,,
A,2,32.9,R,2.6,Black Cherry,73,12.5,14.5,15.5,1,32.9,112.4,2008,,,,,,,,
A,2,34.4,R,4.8,Black Cherry,74,14.6,16.2,0,1,34.4,110.2,2008,,,,,,,,
A,2,34.6,R,0.5,Pignut Hickory,1518,134.2,141,155.2,1,34.6,114.5,2008,,,,,,,,
A,2,38.9,R,0.8,Red Maple,8980,13.3,17,23.9,1,38.9,114.2,2008,,,,,,,,
A,2,39.5,R,4.8,Serviceberry,11420,0,0,3.5,1,39.5,110.2,,,,,,,,,
A,2,40.6,R,2.1,White Oak,77,92.4,93.6,0,1,40.6,112.9,2008,,,,,,,,
A,2,41,R,1.1,Flowering Dogwood,78,16.1,16.9,17.3,1,41,113.9,2008,,,,,,,,
A,2,41.1,R,4.8,Black Cherry,79,11.6,13.9,13.7,1,41.1,110.2,2008,,,,,,,,
A,2,45.3,R,2.3,Red Maple,80,15.9,21,26,1,45.3,112.7,2008,,,,,,,,
A,2,45.4,R,4.3,Black Cherry,81,12.1,15,18.3,1,45.4,110.7,2008,,,,,,,,
A,2,46.7,R,4.8,Red Maple,83,16.6,21.1,25.2,1,46.7,110.2,2008,,,,,,,,
A,2,46.8,R,3.5,Serviceberry,82,13.3,15.4,16.3,1,46.8,111.5,2008,,,,,,,,
A,2,47.2,R,3.8,Serviceberry,11421,0,0,8.2,1,47.2,111.2,,,,,,,,,
A,2,47.6,R,3.4,Serviceberry,1063,0,10.5,12.5,1,47.6,111.6,2008,,,,,,,,
A,2,47.7,R,3.3,Serviceberry,84,11.3,13,14.2,1,47.7,111.7,2008,,,,,,,,
A,2,47.8,R,1.6,Serviceberry,11422,0,0,6.6,1,47.8,113.4,,,,,,,,,
A,2,49.6,R,4,Serviceberry,85,15.1,17.1,17.8,1,49.6,111,2008,,,,,,,,
A,2,50.6,R,1.8,Red Maple,11423,0,0,5.3,1,50.6,113.2,,,,,,,,,
A,2,51.1,R,0.4,Red Maple,86,16.6,19.2,22.7,1,51.1,114.6,2008,,,,,,,,
A,2,51.5,R,2.6,Serviceberry,11424,0,0,9.7,1,51.5,112.4,,,,,,,,,
A,2,52.5,R,4.4,Red Maple,88,13.3,16,19.4,1,52.5,110.6,2008,,,,,,,,
A,2,52.5,R,1.4,Red Maple,87,22.9,29.2,36.6,1,52.5,113.6,2008,,,,,,,,
A,2,52.8,R,1.3,Red Maple,11425,0,0,6.3,1,52.8,113.7,,,,,,,,,
A,2,52.9,R,4.8,Red Maple,89,21.5,26.8,31.2,1,52.9,110.2,2008,,,,,,,,
A,2,53.1,R,0.6,Red Maple,90,16,18.4,21.4,1,53.1,114.4,2008,,,,,,,,
A,2,54.2,R,3.8,Red Maple,11426,0,0,5.7,1,54.2,111.2,,,,,,,,,
A,2,54.6,R,4.6,Red Maple,4830,0,10.4,11.7,1,54.6,110.4,2008,,,,,,,,
A,2,54.6,R,2.8,Red Maple,91,16.3,19,21.2,1,54.6,112.2,2008,,,,,,,,
A,2,54.9,R,3.8,Red Maple,11427,0,0,6.6,1,54.9,111.2,,,,,,,,,
A,2,55.7,R,2.4,Red Maple,92,16.9,21.8,26.9,1,55.7,112.6,2008,,,,,,,,
A,2,56,R,0.5,Witch Hazel,553,0,10.9,11.7,1,56,114.5,2008,,,,,,,,
A,2,57.1,R,4.4,Pignut Hickory,93,62.4,64.1,64.5,1,57.1,110.6,2008,,,,,,,,
A,2,58.4,R,4.5,White Oak,94,175.5,187,190.7,1,58.4,110.5,2008,,,,,,,,
A,2,59,R,2.4,Red Maple,95,12.7,14.3,16,1,59,112.6,2008,,,,,,,,
A,2,60.4,R,5,Serviceberry,11428,0,0,7.9,1,60.4,110,,,,,,,,,
A,2,60.4,R,0.7,Red Maple,98,16.2,18.9,22.1,1,60.4,114.3,2008,,,,,,,,
A,2,60.9,R,0.6,Witch Hazel,99,13.6,14.7,15.5,1,60.9,114.4,2008,,,,,,,,
A,2,60.9,R,1.6,Red Maple,97,15.1,18.1,20.9,1,60.9,113.4,2008,,,,,,,,
A,2,60.9,R,2.6,Red Maple,96,22.7,27.1,31.3,1,60.9,112.4,2008,,,,,,,,
A,2,61,R,1.2,Red Maple,100,13.2,14.5,15.9,1,61,113.8,2008,,,,,,,,
A,2,61.8,R,4.1,Black Cherry,101,14.5,14.6,0,1,61.8,110.9,2008,,,,,,,,
A,2,61.8,R,3,Red Maple,102,19.3,24.5,31.9,1,61.8,112,2008,,,,,,,,
A,2,61.9,R,1.3,Witch Hazel,11430,12.7,12.7,3.5,1,61.9,113.7,2008,,,,,,,,R
A,2,63.4,R,3.6,Red Maple,104,14.4,17.6,20.1,1,63.4,111.4,2008,,,,,,,,
A,2,63.7,R,2.7,Red Maple,105,13,15.1,17.2,1,63.7,112.3,2008,,,,,,,,
A,2,64,R,5,Witch Hazel,11429,0,0,7.2,1,64,110,,,,,,,,,
A,2,64.2,R,0.3,Red Maple,107,10.3,11.8,12.3,1,64.2,114.7,2008,,,,,wrong on sheet,,,AL
A,2,64.6,R,2.8,Witch Hazel,106,10.5,11.2,11.6,1,64.6,112.2,2008,,,,,,,,
A,2,66.1,R,4.1,Red Maple,11432,0,0,9.1,1,66.1,110.9,,,,,,,,,
A,2,66.2,R,2.2,Witch Hazel,11431,16,17.2,13.5,1,66.2,112.8,2008,,,,,,,,R
A,2,66.2,R,2.2,Witch Hazel,11431,0,0,4.7,2,66.2,112.8,,,,,,,,,
A,2,68.1,R,4.2,Serviceberry,109,23.4,25.9,26.9,1,68.1,110.8,2008,,,,,2 stems (2nd = 18.9),,,
A,2,68.1,R,4.2,Serviceberry,109,0,0,19.9,2,68.1,110.8,,,,,,,,,
A,2,69.1,R,2,Red Maple,110,18.2,23.4,30.5,1,69.1,113,2008,,,,,,,,
A,2,69.2,R,0.7,Witch Hazel,111,11.4,12.2,12.6,1,69.2,114.3,2008,,,,,,,,
A,2,69.2,R,0.7,Witch Hazel,111,0,0,6.3,2,69.2,114.3,,,,,,,,,
A,2,69.7,R,1.4,Black Cherry,113,15.7,0,0,1,69.7,113.6,2008,,,,,dead,,,
A,2,69.9,R,3.6,Black Cherry,112,21.4,25.2,29,1,69.9,111.4,2008,,,,,,,,
A,2,71.8,R,2.6,Black Cherry,114,20.5,22.5,23.5,1,71.8,112.4,2008,,,,,,,,
A,2,72.9,R,5,Red Maple,11433,0,0,8.8,1,72.9,110,,,,,,,,,
A,2,73.2,R,0.6,Black Cherry,116,15.5,16.8,18,1,73.2,114.4,2008,,,,,,,,
A,2,73.6,R,3.2,Black Cherry,115,30,33.5,33,1,73.6,111.8,2008,,,,,,,,
A,2,75.2,R,4.9,Serviceberry,11435,0,0,6.3,1,75.2,110.1,,,,,,,,,
A,2,75.4,R,2.1,Red Maple,11434,0,0,3.8,1,75.4,112.9,,,,,,,,,
A,2,76.7,R,0.4,Black Oak,117,185.5,0,0,1,76.7,114.6,2008,,,,,dead,,,
A,2,77,R,3,Red Maple,118,20.1,23.5,28.3,1,77,112,2008,,,,,,,,
A,2,77.4,R,2.7,Black Cherry,121,16.5,18.4,0,1,77.4,112.3,2008,,,,,,,,
A,2,77.5,R,3.5,Red Maple,120,10,11.9,0,1,77.5,111.5,2008,,,,,,,,
A,2,77.9,R,4.7,Red Maple,119,23.6,28.1,34.1,1,77.9,110.3,2008,,,,,,,,
A,2,78.6,R,0.3,Black Cherry,122,19.5,22.3,23.8,1,78.6,114.7,2008,,,,,,,,
A,2,80.1,R,3.6,Black Cherry,123,19.3,20.3,0,1,80.1,111.4,2008,,,,,,,,
A,2,81.1,R,0.3,Black Cherry,124,31.4,35.4,38.2,1,81.1,114.7,2008,,,,,,,,
A,2,81.5,R,1.1,Black Cherry,125,11.4,0,0,1,81.5,113.9,2008,,,,,dead,,,
A,2,81.8,R,0.3,Black Cherry,128,15,17,0,1,81.8,114.7,2008,,,,,,,,S
A,2,82,R,4.9,Red Maple,126,16.1,20,24.8,1,82,110.1,2008,,,,,,,,
A,2,82.1,R,2.6,Red Maple,11436,0,0,3.1,1,82.1,112.4,,,,,,,,,
A,2,82.3,R,3.4,Black Cherry,127,11.3,12.9,13.7,1,82.3,111.6,2008,,,,,,,,
A,2,83.6,R,1.2,Black Cherry,129,25.3,31.9,32,1,83.6,113.8,2008,,,,,,,,
A,2,84,R,3.5,White Oak,8979,129.8,147.8,146.6,1,84,111.5,2008,,,,,,,,
A,2,84.4,R,0.3,Serviceberry,131,10,11.5,13,1,84.4,114.7,2008,,,,,,,,
A,2,87.1,R,2.1,Flowering Dogwood,132,12.8,14.2,15,1,87.1,112.9,2008,,,,,,,,
A,2,89.8,R,3.7,Red Maple,11437,0,0,8.8,1,89.8,111.3,,,,,,,,,
A,2,90.1,R,1.1,Red Maple,133,24,29,36.8,1,90.1,113.9,2008,,,,,,,,
A,2,90.7,R,1.5,Black Cherry,134,24.8,26.7,0,1,90.7,113.5,2008,,,,,,,,
A,2,91.7,R,4.7,Black Cherry,135,55.5,62,63.6,1,91.7,110.3,2008,,,,,,,,
A,2,92.4,R,0.6,Red Maple,138,14,15.7,17.6,1,92.4,114.4,2008,,,,,,,,
A,2,92.5,R,1.5,Red Maple,11439,0,0,10.1,1,92.5,113.5,,,,,,,,,
A,2,92.8,R,2.5,Black Oak,8970,146.7,154.7,160.5,1,92.8,112.5,2008,,,,,,,,
A,2,93,R,2.5,Serviceberry,11438,0,0,4.4,1,93,112.5,,,,,,,,,
A,2,93.3,R,1.7,Red Maple,139,10.7,11.7,13.2,1,93.3,113.3,2008,,,,,,,,
A,2,93.5,R,4.8,Red Maple,137,64.4,76.5,90,1,93.5,110.2,2008,,,,,,,,
A,2,93.8,R,2.5,Black Cherry,140,72.9,79.5,81.5,1,93.8,112.5,2008,,,,,,,,
A,2,97.3,R,0.4,Black Cherry,141,27.8,36.2,35.5,1,97.3,114.6,2008,,,,,,,,
A,2,99.3,R,4,Flowering Dogwood,11440,0,0,4.7,1,99.3,111,,,,,,,,,
A,2,99.7,R,3.3,Black Cherry,142,17.3,20.4,21.1,1,99.7,111.7,2008,,,,,,,,
A,3,1.5,L,1.2,Black Cherry,217,12.4,15,15.5,1,1.5,126.2,2008,,,,,,,,
A,3,2.5,L,4.9,Black Cherry,216,48.5,0,0,1,2.5,129.9,2008,,,,,missing ,,N,
A,3,6.5,L,3.5,Red Maple,214,22.1,30.1,38.9,1,6.5,128.5,2008,,,,,,,,
A,3,6.9,L,3.6,Black Cherry,213,13.1,15,0,1,6.9,128.6,2008,,,,,,,,S
A,3,6.9,L,0.4,Black Cherry,215,16.1,18.1,0,1,6.9,125.4,2008,,,,,,,,S
A,3,8.9,L,1.5,Black Cherry,211,17.1,24.4,28.1,1,8.9,126.5,2008,,,,,,,,
A,3,9.9,L,4,Black Cherry,212,23.8,28,29.2,1,9.9,129,2008,,,,,,,,
A,3,11.9,L,3.8,Pignut Hickory,210,35.4,41.3,44.2,1,11.9,128.8,2008,,,,,,,,
A,3,15.4,L,2.5,Pignut Hickory,209,52.5,61,67.5,1,15.4,127.5,2008,,,,,,,,
A,3,17.6,L,0.3,Red Maple,208,27.2,39.9,54.4,1,17.6,125.3,2008,,,,,,,,
A,3,17.8,L,3.7,Serviceberry,11457,0,0,3.1,1,17.8,128.7,,,,,,,,,
A,3,18.6,L,1.1,Red Maple,207,20.4,24.5,24.6,1,18.6,126.1,2008,,,,,,,,
A,3,18.8,L,2.7,Black Cherry,11458,0,0,5.7,1,18.8,127.7,,,,,,,,,
A,3,19.7,L,1.7,Black Cherry,206,187.7,193,199.4,1,19.7,126.7,2008,,,,,,,,
A,3,19.9,L,3.6,Serviceberry,205,20,21.1,0,1,19.9,128.6,2008,,,,,,,,S
A,3,21.6,L,0.1,Flowering Dogwood,3495,21.9,23.3,23.5,1,21.6,125.1,2008,,,,,,,,
A,3,22.4,L,3.8,Black Cherry,204,16,21.1,0,1,22.4,128.8,2008,,,,,,,,DL
A,3,23.5,L,1.3,Red Maple,8973,19,28.4,44.1,1,23.5,126.3,2008,,,,,,,,
A,3,24.5,L,2.5,Pignut Hickory,202,55.9,65.5,75.5,1,24.5,127.5,2008,,,,,,,,
A,3,25.1,L,0.9,Red Maple,201,15.5,20.6,26.9,1,25.1,125.9,2008,,,,,,,,
A,3,26.4,L,2.5,Red Maple,400,23,0,0,1,26.4,127.5,2008,,,,,"dead, crushed",,,
A,3,27.2,L,4.1,Serviceberry,398,11.5,17.3,12.4,1,27.2,129.1,2008,,,,,,,,
A,3,27.2,L,3.4,Red Maple,399,14.3,12.1,18.6,1,27.2,128.4,2008,,,,,bent under treefall,,AL,
A,3,27.2,L,4.1,Serviceberry,398,0,0,5,2,27.2,129.1,,,,,,,,,
A,3,27.4,L,4.2,Serviceberry,397,11.3,0,0,1,27.4,129.2,2008,,,,,dead fallen,,,
A,3,29.3,L,1.5,Serviceberry,396,14.5,15.6,16.5,1,29.3,126.5,2008,,,,,,,,
A,3,30.5,L,0.8,Red Maple,395,13.9,14.3,14.9,1,30.5,125.8,2008,,,,,,,,
A,3,31.9,L,1.1,Red Maple,393,12.1,14.7,16.1,1,31.9,126.1,2008,,,,,,,,
A,3,32.2,L,3,Red Maple,394,46.2,61.9,79.6,1,32.2,128,2008,,,,,,,,
A,3,32.4,L,1.5,Red Maple,392,27.6,33.6,40.4,1,32.4,126.5,2008,,,,,,,,
A,3,33.9,L,4.5,Red Maple,11459,0,0,7.9,1,33.9,129.5,,,,,,,,,
A,3,34.2,L,4.8,Red Maple,11460,0,0,6.6,1,34.2,129.8,,,,,,,,,
A,3,37.4,L,4.7,Red Maple,391,48.4,63.1,75.6,1,37.4,129.7,2008,,,,,,,,
A,3,49.3,L,0.1,Black Cherry,1100,0,11.5,15,1,49.3,125.1,2008,,,,,,,,
A,3,52.6,L,2.9,Autumn Olive,11461,0,0,3.1,1,52.6,127.9,,,,,,,,,
